nominal_coverage,dgp,functional,n,B,coverage,length,coverage_sd,length_sd,failed,method
0.95,DGPLaplace_0_1,Q(0.95),64,10,0.760825982357658,1.52858239107564,0.426600573738858,0.908731791363502,24,BCa
0.95,DGPLogNorm_0_1,Q(0.95),64,10,0.758137205808713,4.48342859941707,0.428233054400304,3.76918834057357,15,BCa
0.95,DGPNorm_0_1,Q(0.95),64,10,0.757512019230769,0.707283319871167,0.428609332595253,0.368554366520336,16,BCa
0.95,DGPBeta_1_1,std,64,10,0.754512635379061,0.0452427067904149,0.43039736829497,0.0149966316438056,28,BCa
0.95,DGPBeta_10_2,std,64,10,0.710182767624021,0.027025877220629,0.453700204320556,0.0110722470053562,42,BCa
0.95,DGPExp_1,std,64,10,0.659106874059207,0.379700451917412,0.474033281854993,0.20418846692992,35,BCa
0.95,DGPLaplace_0_1,std,64,10,0.701083684527393,0.468218620183253,0.457806052775148,0.207921117652989,34,BCa
0.95,DGPLogNorm_0_1,std,64,10,0.516252006420546,1.23644812520692,0.499760871377738,1.11378126479852,32,BCa
0.95,DGPNorm_0_1,std,64,10,0.742229797473431,0.233129951079853,0.437428747896193,0.0846157912721469,26,BCa
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,128,10,0.770301391809352,0.215121369320837,0.420660048147689,0.0710764328679738,13,BCa
0.95,DGPBeta_1_1,mean,128,10,0.779691568195474,0.0712174369737201,0.414475366876761,0.022325457667771,14,BCa
0.95,DGPBeta_10_2,mean,128,10,0.768991781920225,0.0253467145455537,0.421498785945684,0.0080844914628607,22,BCa
0.95,DGPExp_1,mean,128,10,0.764387407258873,0.244087012413576,0.424402353399787,0.0836058710835297,26,BCa
0.95,DGPLaplace_0_1,mean,128,10,0.772877618522602,0.347499482292544,0.418993318944814,0.114457316010292,23,BCa
0.95,DGPLogNorm_0_1,mean,128,10,0.756740503157262,0.506831239438643,0.429071983187533,0.232935184070225,23,BCa
0.95,DGPNorm_0_1,mean,128,10,0.761045987376014,0.244966740426242,0.426465959272268,0.0791594841683092,19,BCa
0.95,DGPBeta_1_1,median,128,10,0.773569782586915,0.12150079444399,0.418541664729896,0.0466300399208945,19,BCa
0.95,DGPBeta_10_2,median,128,10,0.774546183933407,0.0321522899501394,0.417901792137633,0.0125492691852588,29,BCa
0.95,DGPExp_1,median,128,10,0.77391217164628,0.245738555539036,0.418317662556357,0.0985928053883186,26,BCa
0.95,DGPLaplace_0_1,median,128,10,0.777955911823647,0.271781982643274,0.415641457851884,0.10995121135202,20,BCa
0.95,DGPLogNorm_0_1,median,128,10,0.770455683525288,0.310977886475352,0.420560859999046,0.128713047140493,15,BCa
0.95,DGPNorm_0_1,median,128,10,0.776307877330126,0.309300897205061,0.416738961885612,0.119328794571064,22,BCa
0.95,DGPBeta_1_1,Q(0.05),128,10,0.755820955439582,0.0502983683479664,0.429620952539603,0.0255706520493019,36,BCa
0.95,DGPBeta_10_2,Q(0.05),128,10,0.749623833885044,0.0767978860265618,0.433251394231615,0.0381243663779804,31,BCa
0.95,DGPExp_1,Q(0.05),128,10,0.743481748896911,0.0533731589000415,0.436733059301195,0.0280285121875768,28,BCa
0.95,DGPLaplace_0_1,Q(0.05),128,10,0.756075517172123,1.06613522580409,0.429469267449194,0.566150739066152,42,BCa
0.95,DGPLogNorm_0_1,Q(0.05),128,10,0.758551509680008,0.0942207497863175,0.427983049606382,0.0447582511630064,31,BCa
0.95,DGPNorm_0_1,Q(0.05),128,10,0.750878955298845,0.500653415899037,0.432525770571271,0.248310005775297,45,BCa
0.95,DGPBeta_1_1,Q(0.95),128,10,0.768028846153846,0.0522261938371983,0.42211181459664,0.0253373578650117,16,BCa
0.95,DGPBeta_10_2,Q(0.95),128,10,0.759863809333066,0.0191717885317725,0.427187400435342,0.00860885210881807,14,BCa
0.95,DGPExp_1,Q(0.95),128,10,0.765377679823683,1.07680466475206,0.423783764087588,0.558730405171919,18,BCa
0.95,DGPLaplace_0_1,Q(0.95),128,10,0.770125313283208,1.08555824022868,0.420773174648229,0.56097413095349,25,BCa
0.95,DGPLogNorm_0_1,Q(0.95),128,10,0.773947895791583,2.9130180922182,0.418294253443381,1.82925532557129,20,BCa
0.95,DGPNorm_0_1,Q(0.95),128,10,0.769061216310991,0.514314614574039,0.421454455517835,0.243616270499941,19,BCa
0.95,DGPBeta_1_1,std,128,10,0.772731829573935,0.0321617432685658,0.419088244468519,0.0103249618218617,25,BCa
0.95,DGPBeta_10_2,std,128,10,0.745562130177515,0.0202402130048225,0.435566604812305,0.007556684508674,29,BCa
0.95,DGPExp_1,std,128,10,0.704449789536981,0.298652374589318,0.456312559089816,0.13974429538989,22,BCa
0.95,DGPLaplace_0_1,std,128,10,0.734497290788682,0.354156485758697,0.441622678548571,0.142803316529958,34,BCa
0.95,DGPLogNorm_0_1,std,128,10,0.571915747241725,1.09071177532582,0.494825913068348,0.905613075647411,30,BCa
0.95,DGPNorm_0_1,std,128,10,0.758361706388945,0.170183798462567,0.428097630364076,0.0568954212543543,14,BCa
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,256,10,0.776218167234811,0.153486006102761,0.416798442258096,0.0493549446826693,26,BCa
0.95,DGPBeta_1_1,mean,256,10,0.772699939867709,0.0504306782019561,0.419108991504052,0.0159193823778841,22,BCa
0.95,DGPBeta_10_2,mean,256,10,0.775786100540757,0.0181080542100069,0.417084460369477,0.00576007515683377,14,BCa
0.95,DGPExp_1,mean,256,10,0.772339785377595,0.174104944063707,0.419343149833942,0.0575415715368809,29,BCa
0.95,DGPLaplace_0_1,mean,256,10,0.770935713569351,0.248585458852759,0.420251771720408,0.0802299429526133,29,BCa
0.95,DGPLogNorm_0_1,mean,256,10,0.769045709703288,0.367797378306042,0.421464366282313,0.150795614565139,24,BCa
0.95,DGPNorm_0_1,mean,256,10,0.765902033456877,0.17410310064003,0.423454921503877,0.0556765031087434,17,BCa
0.95,DGPBeta_1_1,median,256,10,0.771142284569138,0.087299118177749,0.420118491433028,0.0325355206702862,20,BCa
0.95,DGPBeta_10_2,median,256,10,0.772235576923077,0.0227291356934654,0.419410788354649,0.00843048026819519,16,BCa
0.95,DGPExp_1,median,256,10,0.777377016331029,0.175397338435072,0.416028041954072,0.0656132731778717,19,BCa
0.95,DGPLaplace_0_1,median,256,10,0.777031766710091,0.185749245662572,0.416258049499702,0.0705370885940201,21,BCa
0.95,DGPLogNorm_0_1,median,256,10,0.785127280016035,0.220656474346355,0.410754602317595,0.0837819556622041,22,BCa
0.95,DGPNorm_0_1,median,256,10,0.782094932906068,0.219027891675831,0.41284321076575,0.0819577193074224,14,BCa
0.95,DGPBeta_1_1,Q(0.05),256,10,0.765183403487673,0.0372816930373933,0.423905380612348,0.0168846101829082,22,BCa
0.95,DGPBeta_10_2,Q(0.05),256,10,0.764965406597814,0.0555666879921453,0.424041699745759,0.0247150385398312,27,BCa
0.95,DGPExp_1,Q(0.05),256,10,0.764888710647684,0.0390807564041908,0.424089616773543,0.0180201139861139,26,BCa
0.95,DGPLaplace_0_1,Q(0.05),256,10,0.766115288220551,0.763815127863921,0.423320940126476,0.351331703780023,25,BCa
0.95,DGPLogNorm_0_1,Q(0.05),256,10,0.769415773123559,0.0697326232334535,0.421227873987161,0.0300264925890131,21,BCa
0.95,DGPNorm_0_1,Q(0.05),256,10,0.766215538847118,0.363158372803394,0.423257895968933,0.162061465788674,25,BCa
0.95,DGPBeta_1_1,Q(0.95),256,10,0.773624611684538,0.0372777535855762,0.418505822481754,0.0165086378321062,21,BCa
0.95,DGPBeta_10_2,Q(0.95),256,10,0.772026431718062,0.0138717727436746,0.419546473610227,0.00576262862370493,12,BCa
0.95,DGPExp_1,Q(0.95),256,10,0.781406531757163,0.772484362882253,0.413312808217387,0.350759423116805,18,BCa
0.95,DGPLaplace_0_1,Q(0.95),256,10,0.769716404449344,0.766113725518298,0.421035420788665,0.35044234717299,21,BCa
0.95,DGPLogNorm_0_1,Q(0.95),256,10,0.773469592225228,1.9886590537878,0.418607141218927,1.0254815787936,19,BCa
0.95,DGPNorm_0_1,Q(0.95),256,10,0.77386079118678,0.368962553135259,0.418351281965492,0.162272744258373,15,BCa
0.95,DGPBeta_1_1,std,256,10,0.772968640416792,0.0227120829881833,0.418934010709447,0.00718855512055826,19,BCa
0.95,DGPBeta_10_2,std,256,10,0.753205128205128,0.0146303975531318,0.431167929491005,0.00513315965664048,16,BCa
0.95,DGPExp_1,std,256,10,0.73036858974359,0.22447903874358,0.443790535529994,0.0940976302436217,16,BCa
0.95,DGPLaplace_0_1,std,256,10,0.744011225819385,0.261645577866781,0.436437410571438,0.0964852903153191,23,BCa
0.95,DGPLogNorm_0_1,std,256,10,0.602347983142685,0.924869289365164,0.489437357548256,0.763252466106716,34,BCa
0.95,DGPNorm_0_1,std,256,10,0.772285169958889,0.122558452858114,0.419378613758932,0.0395677714464728,27,BCa
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,4,100,0.894660194174757,1.80252266760239,0.307065306641672,0.565647581629171,7940,BCa
0.95,DGPBeta_1_1,mean,4,100,0.805,0.459564862019793,0.396220518234363,0.164155080569364,0,BCa
0.95,DGPBeta_10_2,mean,4,100,0.7773,0.156815900826305,0.416079346041377,0.0759269336746,0,BCa
0.95,DGPExp_1,mean,4,100,0.7478,1.40719394939388,0.434297157948495,0.918903836659211,0,BCa
0.95,DGPLaplace_0_1,mean,4,100,0.7613,2.07877582755455,0.426310314264627,1.18523537394069,0,BCa
0.95,DGPLogNorm_0_1,mean,4,100,0.6827,2.45983098649705,0.465448573139314,2.82682432243245,0,BCa
0.95,DGPNorm_0_1,mean,4,100,0.7908,1.55003661418848,0.406757796717554,0.665977709408145,0,BCa
0.95,DGPBeta_1_1,median,4,100,0.8137,0.51410747113706,0.389368040222968,0.190999358050519,0,BCa
0.95,DGPBeta_10_2,median,4,100,0.81,0.18589078423487,0.392320521435158,0.0937000849031848,0,BCa
0.95,DGPExp_1,median,4,100,0.8384,1.39875115282487,0.368101874348651,0.864973520680009,0,BCa
0.95,DGPLaplace_0_1,median,4,100,0.8218,2.3424981993467,0.382700151477098,1.38037982541833,0,BCa
0.95,DGPLogNorm_0_1,median,4,100,0.8364,2.35183901452742,0.369930702797818,2.2199053765647,0,BCa
0.95,DGPNorm_0_1,median,4,100,0.8127,1.75475937759385,0.390171671695088,0.800412259751082,0,BCa
0.95,DGPBeta_1_1,Q(0.05),4,100,NA,NA,NA,NA,10000,BCa
0.95,DGPBeta_10_2,Q(0.05),4,100,NA,NA,NA,NA,10000,BCa
0.95,DGPExp_1,Q(0.05),4,100,NA,NA,NA,NA,10000,BCa
0.95,DGPLaplace_0_1,Q(0.05),4,100,NA,NA,NA,NA,10000,BCa
0.95,DGPLogNorm_0_1,Q(0.05),4,100,NA,NA,NA,NA,10000,BCa
0.95,DGPNorm_0_1,Q(0.05),4,100,NA,NA,NA,NA,10000,BCa
0.95,DGPBeta_1_1,Q(0.95),4,100,0.194,0.448516338524263,0.395448654016923,0.214637334646784,0,BCa
0.95,DGPBeta_10_2,Q(0.95),4,100,0.19,0.138260132785384,0.392320521435158,0.0835457904250594,0,BCa
0.95,DGPExp_1,Q(0.95),4,100,0.1862,1.5887782723334,0.389287444533531,1.13565760489718,0,BCa
0.95,DGPLaplace_0_1,Q(0.95),4,100,0.1865,1.98593375336473,0.389529104551033,1.3613726092957,0,BCa
0.95,DGPLogNorm_0_1,Q(0.95),4,100,0.1847,2.84702787534503,0.388073408129196,3.19195364571098,0,BCa
0.95,DGPNorm_0_1,Q(0.95),4,100,0.1821,1.50906945759372,0.385946220927923,0.828406000606067,0,BCa
0.95,DGPBeta_1_1,std,4,100,0.5323,0.201997948339392,0.498980568921091,0.0959594958023875,0,BCa
0.95,DGPBeta_10_2,std,4,100,0.4349,0.0732520265374101,0.495768664456383,0.0435980487421007,0,BCa
0.95,DGPExp_1,std,4,100,0.3374,0.684504057261624,0.472846273496827,0.537001660346389,0,BCa
0.95,DGPLaplace_0_1,std,4,100,0.3976,1.00595956441224,0.489426392646925,0.661500724365127,0,BCa
0.95,DGPLogNorm_0_1,std,4,100,0.2095,1.26903871593213,0.406972127585248,1.48378229108961,0,BCa
0.95,DGPNorm_0_1,std,4,100,0.4771,0.710742062825199,0.499500290344265,0.375302222667805,0,BCa
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,8,100,0.9264,1.30827251303719,0.261131880447215,0.361719503375967,0,BCa
0.95,DGPBeta_1_1,mean,8,100,0.9077,0.371755060392741,0.289463450039709,0.0800218531122378,0,BCa
0.95,DGPBeta_10_2,mean,8,100,0.8712,0.130869736339631,0.334995197246495,0.0443654647395752,0,BCa
0.95,DGPExp_1,mean,8,100,0.8504,1.23180408920901,0.356696738499703,0.605730537666042,0,BCa
0.95,DGPLaplace_0_1,mean,8,100,0.8469,1.75727954148805,0.360101870775109,0.729192656747414,0,BCa
0.95,DGPLogNorm_0_1,mean,8,100,0.7933,2.27701235258249,0.404958651161961,1.88382806601973,0,BCa
0.95,DGPNorm_0_1,mean,8,100,0.878,1.26969510536401,0.327302173337219,0.368953158887273,0,BCa
0.95,DGPBeta_1_1,median,8,100,0.9023,0.511184052321782,0.296923435169128,0.148771385965659,0,BCa
0.95,DGPBeta_10_2,median,8,100,0.9084,0.172502186994835,0.288474889333851,0.0673021992759072,0,BCa
0.95,DGPExp_1,median,8,100,0.9092,1.22256053620718,0.2873388528578,0.576728471177459,0,BCa
0.95,DGPLaplace_0_1,median,8,100,0.9108,1.99526666994592,0.28504646138571,0.928022345279259,0,BCa
0.95,DGPLogNorm_0_1,median,8,100,0.9093,1.80912056677815,0.287196375631409,1.13979274876443,0,BCa
0.95,DGPNorm_0_1,median,8,100,0.908,1.60900803459027,0.289040402773459,0.574787715569329,0,BCa
0.95,DGPBeta_1_1,Q(0.05),8,100,NA,NA,NA,NA,10000,BCa
0.95,DGPBeta_10_2,Q(0.05),8,100,NA,NA,NA,NA,10000,BCa
0.95,DGPExp_1,Q(0.05),8,100,NA,NA,NA,NA,10000,BCa
0.95,DGPLaplace_0_1,Q(0.05),8,100,NA,NA,NA,NA,10000,BCa
0.95,DGPLogNorm_0_1,Q(0.05),8,100,NA,NA,NA,NA,10000,BCa
0.95,DGPNorm_0_1,Q(0.05),8,100,NA,NA,NA,NA,10000,BCa
0.95,DGPBeta_1_1,Q(0.95),8,100,0.3304,0.320407044358212,0.470380660525685,0.158843849617215,0,BCa
0.95,DGPBeta_10_2,Q(0.95),8,100,0.3302,0.0842886293895834,0.470308493446483,0.0435673362657394,0,BCa
0.95,DGPExp_1,Q(0.95),8,100,0.3424,1.7876318164478,0.474536361595028,1.17502902768456,0,BCa
0.95,DGPLaplace_0_1,Q(0.95),8,100,0.3292,1.7981298152789,0.469946214948577,1.19921229483247,0,BCa
0.95,DGPLogNorm_0_1,Q(0.95),8,100,0.337,3.79077065104093,0.472708520480151,4.17096742324699,0,BCa
0.95,DGPNorm_0_1,Q(0.95),8,100,0.34,1.23907975564427,0.473732458508201,0.637161953844802,0,BCa
0.95,DGPBeta_1_1,std,8,100,0.7877,0.160568023331561,0.408956519135536,0.0483710699478903,0,BCa
0.95,DGPBeta_10_2,std,8,100,0.6438,0.0673626015275611,0.478899252922204,0.0329172708922679,0,BCa
0.95,DGPExp_1,std,8,100,0.5265,0.723640240463688,0.499322222886411,0.506508549311452,0,BCa
0.95,DGPLaplace_0_1,std,8,100,0.6102,1.0323113541806,0.487729174824305,0.565438894224995,0,BCa
0.95,DGPLogNorm_0_1,std,8,100,0.3391,1.54720265105896,0.473427505918632,1.9142262441122,0,BCa
0.95,DGPNorm_0_1,std,8,100,0.6963,0.640357088629634,0.459877656280314,0.258935012637762,0,BCa
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,16,100,0.9205,0.85612960227965,0.2705310863965,0.217196974217943,0,BCa
0.95,DGPBeta_1_1,mean,16,100,0.929,0.274642579831471,0.256837685240418,0.0426339973096706,0,BCa
0.95,DGPBeta_10_2,mean,16,100,0.9108,0.0982896436441843,0.28504646138571,0.0240319962446642,0,BCa
0.95,DGPExp_1,mean,16,100,0.892,0.939389069094149,0.310395931937673,0.345126913928878,0,BCa
0.95,DGPLaplace_0_1,mean,16,100,0.8781,1.33960167958357,0.327186636508142,0.403191195873855,0,BCa
0.95,DGPLogNorm_0_1,mean,16,100,0.8486,1.8394575442348,0.358456258264393,1.30461346085708,0,BCa
0.95,DGPNorm_0_1,mean,16,100,0.9154,0.949622735992632,0.278299452134757,0.198340626777196,0,BCa
0.95,DGPBeta_1_1,median,16,100,0.9254,0.421743293652026,0.262757957395047,0.11511209374081,0,BCa
0.95,DGPBeta_10_2,median,16,100,0.9265,0.12485572454198,0.260968504720485,0.0406623611648924,0,BCa
0.95,DGPExp_1,median,16,100,0.9268,0.931110025982579,0.260477532341055,0.359206399100539,0,BCa
0.95,DGPLaplace_0_1,median,16,100,0.926,1.28989368170646,0.261783981720251,0.478051988029519,0,BCa
0.95,DGPLogNorm_0_1,median,16,100,0.9291,1.2566835371086,0.256670563130636,0.575434293926169,0,BCa
0.95,DGPNorm_0_1,median,16,100,0.9261,1.18798039653092,0.261621166122805,0.364578333630037,0,BCa
0.95,DGPBeta_1_1,Q(0.05),16,100,0.341,0.0497323932935787,0.474069060525378,0.0497588020507172,0,BCa
0.95,DGPBeta_10_2,Q(0.05),16,100,0.2952,0.056754855916535,0.456155420637284,0.0574618243621571,0,BCa
0.95,DGPExp_1,Q(0.05),16,100,0.355,0.0581388428387292,0.478537250159252,0.0599016199956267,0,BCa
0.95,DGPLaplace_0_1,Q(0.05),16,100,0.297,0.785224188103177,0.456959386803815,0.883627021912447,0,BCa
0.95,DGPLogNorm_0_1,Q(0.05),16,100,0.3315,0.0916986171087038,0.47077586279598,0.0862573434350372,0,BCa
0.95,DGPNorm_0_1,Q(0.05),16,100,0.2882,0.383830907361872,0.452947321581233,0.389256695825659,0,BCa
0.95,DGPBeta_1_1,Q(0.95),16,100,0.5309,0.137421266830399,0.49906923067817,0.0808567800022265,0,BCa
0.95,DGPBeta_10_2,Q(0.95),16,100,0.5395,0.0400849453334462,0.498462231728389,0.0217845333756908,0,BCa
0.95,DGPExp_1,Q(0.95),16,100,0.5271,1.5783063652084,0.499290014973167,1.13215840391418,0,BCa
0.95,DGPLaplace_0_1,Q(0.95),16,100,0.5313,1.59020832611011,0.499044301161182,1.13972587345161,0,BCa
0.95,DGPLogNorm_0_1,Q(0.95),16,100,0.5297,4.1501271722178,0.499142088269892,4.3527439118618,0,BCa
0.95,DGPNorm_0_1,Q(0.95),16,100,0.5287,0.842057117767753,0.499200591068372,0.495578295667207,0,BCa
0.95,DGPBeta_1_1,std,16,100,0.8981,0.12321278198687,0.302531886838818,0.0243606090988708,0,BCa
0.95,DGPBeta_10_2,std,16,100,0.7849,0.0608769262171687,0.410912247186049,0.0242966953033122,0,BCa
0.95,DGPExp_1,std,16,100,0.6701,0.722225568376677,0.470200062537087,0.432364726698756,0,BCa
0.95,DGPLaplace_0_1,std,16,100,0.748,0.988451928642886,0.434182970054272,0.461579954791018,0,BCa
0.95,DGPLogNorm_0_1,std,16,100,0.4882,1.81065020066832,0.499885735518486,1.88911731309773,0,BCa
0.95,DGPNorm_0_1,std,16,100,0.8316,0.560393548101263,0.374239823568463,0.171743819520138,0,BCa
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,32,100,0.9287,0.600587807615919,0.257338167191012,0.124296976185036,0,BCa
0.95,DGPBeta_1_1,mean,32,100,0.9389,0.198432332561308,0.239525629636424,0.0250435128563789,0,BCa
0.95,DGPBeta_10_2,mean,32,100,0.9281,0.0714180633085746,0.258335177059514,0.0132713361124406,0,BCa
0.95,DGPExp_1,mean,32,100,0.9152,0.691064663623016,0.278597777579376,0.197650227146115,0,BCa
0.95,DGPLaplace_0_1,mean,32,100,0.9079,0.967748309909637,0.28918152187728,0.220730524197477,0,BCa
0.95,DGPLogNorm_0_1,mean,32,100,0.8813,1.40033390828934,0.3234513442192,0.775837198181569,0,BCa
0.95,DGPNorm_0_1,mean,32,100,0.9275,0.687597360752034,0.259326965523265,0.111613037975415,0,BCa
0.95,DGPBeta_1_1,median,32,100,0.9306,0.322212037570576,0.254145822334149,0.0821421883528524,0,BCa
0.95,DGPBeta_10_2,median,32,100,0.9343,0.0897102196818755,0.247769346297916,0.0253488425543688,0,BCa
0.95,DGPExp_1,median,32,100,0.9333,0.677239635754002,0.249514199462823,0.214396925259727,0,BCa
0.95,DGPLaplace_0_1,median,32,100,0.9327,0.854063080806391,0.250553362976373,0.266216260842545,0,BCa
0.95,DGPLogNorm_0_1,median,32,100,0.936,0.883819405786047,0.244765175217186,0.313569744975879,0,BCa
0.95,DGPNorm_0_1,median,32,100,0.9351,0.861883691630578,0.246361643536368,0.234342799722892,0,BCa
0.95,DGPBeta_1_1,Q(0.05),32,100,0.565,0.0570285832207463,0.495781786633995,0.0410019385620588,0,BCa
0.95,DGPBeta_10_2,Q(0.05),32,100,0.5584,0.0956276933730379,0.496602558803457,0.0637174140485908,0,BCa
0.95,DGPExp_1,Q(0.05),32,100,0.5524,0.0620586102223319,0.497271523311751,0.0462118309816043,0,BCa
0.95,DGPLaplace_0_1,Q(0.05),32,100,0.5596,1.41781131710571,0.496459955332477,1.0916051158669,0,BCa
0.95,DGPLogNorm_0_1,Q(0.05),32,100,0.5528,0.110921366803341,0.497229206391146,0.0700332337672151,0,BCa
0.95,DGPNorm_0_1,Q(0.05),32,100,0.5616,0.637028474223638,0.496215742400723,0.41977074045087,0,BCa
0.95,DGPBeta_1_1,Q(0.95),32,100,0.7772,0.117520580306524,0.416145981294755,0.0572063948583585,0,BCa
0.95,DGPBeta_10_2,Q(0.95),32,100,0.778,0.0387687748951863,0.415611926353579,0.0163535972270339,0,BCa
0.95,DGPExp_1,Q(0.95),32,100,0.7756,2.01341543710143,0.417207437858699,1.16648598358225,0,BCa
0.95,DGPLaplace_0_1,Q(0.95),32,100,0.7796,2.03337431702801,0.414537120294926,1.17837916074115,0,BCa
0.95,DGPLogNorm_0_1,Q(0.95),32,100,0.7695,5.89856694971491,0.421173941203483,5.34799421993961,0,BCa
0.95,DGPNorm_0_1,Q(0.95),32,100,0.7769,0.975223438552686,0.416345678940514,0.464881260184139,0,BCa
0.95,DGPBeta_1_1,std,32,100,0.9275,0.0902102753893233,0.259326965523265,0.0136032113926899,0,BCa
0.95,DGPBeta_10_2,std,32,100,0.8524,0.0499088681867909,0.35472076719903,0.016795620948147,0,BCa
0.95,DGPExp_1,std,32,100,0.7853,0.654838088017855,0.410634596785521,0.331457373397071,0,BCa
0.95,DGPLaplace_0_1,std,32,100,0.8343,0.846293489970371,0.371829713354882,0.331954450930541,0,BCa
0.95,DGPLogNorm_0_1,std,32,100,0.5894,1.83275741317006,0.491967319223867,1.6691928427703,0,BCa
0.95,DGPNorm_0_1,std,32,100,0.8852,0.444086213157287,0.318796366215663,0.10878852127071,0,BCa
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,64,100,0.9321,0.428314428485379,0.251586803294527,0.0741008513928473,0,BCa
0.95,DGPBeta_1_1,mean,64,100,0.944,0.141909226733055,0.229933222759768,0.0159817093502754,0,BCa
0.95,DGPBeta_10_2,mean,64,100,0.9349,0.0508627227365712,0.246714565455063,0.00740637729200331,0,BCa
0.95,DGPExp_1,mean,64,100,0.9257,0.493805334958272,0.262271593274727,0.104949161834251,0,BCa
0.95,DGPLaplace_0_1,mean,64,100,0.9225,0.694782510704662,0.267396522210011,0.121802341012191,0,BCa
0.95,DGPLogNorm_0_1,mean,64,100,0.9046,1.03402144413288,0.293781331515593,0.458171997033726,0,BCa
0.95,DGPNorm_0_1,mean,64,100,0.9375,0.490386339675852,0.242073563118727,0.06535564976261,0,BCa
0.95,DGPBeta_1_1,median,64,100,0.9392,0.237628774162412,0.238975042435587,0.0547543184000592,0,BCa
0.95,DGPBeta_10_2,median,64,100,0.9371,0.0636674173231326,0.242795150174988,0.0158543642374113,0,BCa
0.95,DGPExp_1,median,64,100,0.9369,0.488580106948614,0.243154893905599,0.132581080311868,0,BCa
0.95,DGPLaplace_0_1,median,64,100,0.9362,0.574153063709645,0.244408538216968,0.153659043618083,0,BCa
0.95,DGPLogNorm_0_1,median,64,100,0.9384,0.622275344743861,0.240439641328364,0.178239376324006,0,BCa
0.95,DGPNorm_0_1,median,64,100,0.9343,0.615510111235575,0.247769346297916,0.147095645975984,0,BCa
0.95,DGPBeta_1_1,Q(0.05),64,100,0.8789,0.080396819414779,0.326259765437687,0.0332512422079039,0,BCa
0.95,DGPBeta_10_2,Q(0.05),64,100,0.875,0.148236887945444,0.330735451069067,0.0648054037950913,0,BCa
0.95,DGPExp_1,Q(0.05),64,100,0.8729,0.0866825826496537,0.33310161462918,0.0381652254974376,0,BCa
0.95,DGPLaplace_0_1,Q(0.05),64,100,0.8809,2.21211441835333,0.323922340335237,1.15079017054645,0,BCa
0.95,DGPLogNorm_0_1,Q(0.05),64,100,0.8829,0.16303086113909,0.321555484781366,0.0584662852479044,0,BCa
0.95,DGPNorm_0_1,Q(0.05),64,100,0.8775,0.967446685664395,0.327878789265248,0.417713174729841,0,BCa
