alpha,dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.1349822580654797,0.16731411090492154,,,,,,0.3178389917771085
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.13254382866930892,-0.5434235334120475,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.383521991160817,-0.14847532979906375,,,,,,-0.8715480554650195
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.33709600938451567,0.27058342274054703,,,,,,0.5826383878556318
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.07090064900733872,-0.047561679552230895,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.21582624541270823,0.22015902524918413,,,,,,0.21192917207704132
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2929111367343852,0.29054263045195927,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.023287740648090915,0.09793756755128713,,,,,,0.4455373098395408
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.47483992077309356,0.5731708483879754,,,,,,0.6563821994946862
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.32712275840479277,-0.7464601709112039,,,,,,-1.2308580997499923
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8941522858909696,-1.3777662845185765,,,,,,-0.29129628303101796
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.36698755367163094,-0.627948300434322,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.35238384452520344,0.18328119800701592,,,,,,0.43831598365188607
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.009819530013564393,-0.05675507819089276,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.29776336450244945,-0.8009981339976917,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.15233343142094113,-0.048535505639763166,,,,,,0.16380954757173694
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8601768035411759,-0.8158530409684714,,,,,,-1.0592020004612004
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.02464631376436055,-0.37126184926573613,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.27476204152862405,-0.38397788271581623,,,,,,-0.058454332252925845
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.16169162776726687,-0.08771791044422694,,,,,,-2.575362084010554
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5083439839929554,0.5791068092304101,,,,,,0.6601160780125033
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.019263757594804587,0.03367497281360232,,,,,,0.2184102651113649
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.14397962360954197,0.11297909180721322,,,,,,-0.9767274448950106
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.29864407175654917,-9.967739021635169e-06,,,,,,0.03496961246815766
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.15349410785275885,0.2269883112856363,,,,,,0.5817465238695021
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.24822610136870904,-0.6039263380438156,,,,,,-0.7661864049646192
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.346061246189861,0.20378349827924458,,,,,,0.7181418230396066
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.017352732059796372,-0.1472763488067248,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.34483072734774556,-0.5038296014000281,,,,,,0.3366996817731911
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.11724875427108183,0.03454432649276251,,,,,,-2.6250795407607184
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.15120968372433774,0.036114835089918085,,,,,,0.0024012896458198707
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.05886466394798595,-0.1542676432501826,,,,,,0.021135790546745747
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6724867792863969,0.6152495335676131,,,,,,0.414671308086187
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5588873685386051,-0.972203520639962,,,,,,-0.6154678227285841
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.07657566143971284,0.038374445402927226,,,,,,0.5557805367940071
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.02748145412825176,-0.08684020389566771,,,,,,0.2540887847473976
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.15349082700354355,-0.12313983351485824,,,,,,-0.9473572969140057
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.03161295982380952,-0.11412460316184725,,,,,,-0.08644143675325644
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3896259363648668,-0.8034572983666841,,,,,,-3.1708456104693448
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.11169264945534418,0.053595830624462854,,,,,,-2.592545918260331
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.05201019162079473,-0.08990769964339529,,,,,,-0.4908537572316203
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.23004379783147622,0.1666549556768413,,,,,,0.33730965351088993
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.40307662996032523,-0.12942074272879167,,,,,,-1.213876363411266
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.3528727073393303,-2.2143754639051743,,,,,,-13.226450553007002
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2197128819723989,0.34095015063872736,,,,,,0.39697854252354214
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.05852544936285975,-0.07464376280844864,,,,,,-1.3186128534095243
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8379057587167416,-0.6969161803444077,,,,,,0.062174678827057184
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8948998468447563,-1.2562328928080002,,,,,,-2.155569523944982
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2865930690447004,0.16628959416701328,,,,,,0.4249999245845788
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.0003138396176247671,-0.336549822202296,,,,,,-0.355889757576332
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6343704145782378,-1.2655422183090093,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.17013419073298763,-0.22791943729185507,,,,,,-1.3056969761511574
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6669119155122423,-0.9064995212467988,,,,,,-1.215594755348607
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.036873346499827764,-0.4050799984796325,,,,,,-7.000525851408376
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.23496488769166024,-0.20693081369802763,,,,,,-3.229543235342759
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.022744636918830774,-0.032029243110571426,,,,,,-3.0219990973028086
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.022864524605386682,0.15614740418435036,,,,,,0.31209990328248394
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.1883964802553475,0.41109203186358356,,,,,,0.3215017249874139
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.11819403559188513,0.18057041724483214,,,,,,-0.9186041471668973
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.39020819766942916,-0.567073400766033,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.24526657439540045,-0.008179233458041835,,,,,,-0.09678838480075946
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4808290757943522,-0.9287840016374487,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.42138216851259425,-0.6934417848087242,,,,,,-6.33006012026013
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4428639969993977,0.5001502300709726,,,,,,-1.1867230724178377
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.1883966955056403,-0.6493153485794997,,,,,,-4.516991098246547
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.31942667794886914,-0.16349043283792186,,,,,,-0.007593239519056549
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4498265710323883,-0.6899469469494337,,,,,,-0.6408771343625066
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4795686177027929,0.5194557132873873,,,,,,0.6518856929995449
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4577714522852644,-0.8938398912693171,,,,,,-1.0289493473200717
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.0466338797923944,-1.7080092664002402,,,,,,-4.531097166669961
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2756715486452712,0.33754532411254323,,,,,,0.4249106759600383
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.44095883020777127,-0.5917914831841337,,,,,,-0.8078220537203707
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5162844876445531,-0.12536230690845795,,,,,,-0.298383945560728
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5664171038425012,-0.7392815736379295,,,,,,-0.6774994368585436
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.41859296225529935,0.4432544545081024,,,,,,0.5532065628571625
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2879956847562787,-0.5609189323294085,,,,,,-4.251250043908751
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.13150370155699498,0.2833694390413646,,,,,,0.4144088096552261
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.18924958317405982,0.45634980130627795,,,,,,0.1233732101557431
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4166101551128336,-0.844158054347913,,,,,,0.10215254081534075
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.0608615372299961,-0.21077847902233615,,,,,,0.3459080352240076
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3289884932531759,-0.715295963128449,,,,,,0.4355396881876915
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.19277219818468538,-0.5055717573678694,,,,,,0.31663449194304827
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.23011769328399068,-0.4069406178536036,,,,,,-3.8467485754349764
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.18426421072373378,-0.016254543328579008,,,,,,0.2681578722969049
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2603217252033163,-0.2687994100552822,,,,,,0.17444651216582163
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5233075922387131,0.4613276789649023,,,,,,0.5523816585668629
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.04005405603274348,-0.09284843741232601,,,,,,-0.35049652948680415
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.018685880456807524,-0.4072415410020336,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4273148953750334,-0.7039449540875278,,,,,,-0.5840226255273615
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.009690347296008262,-0.0739384282978035,,,,,,-0.6278554739583541
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.7009261515388185,-0.7311599650702632,,,,,,-0.016300514276693656
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2792813584394007,-0.5215677094435991,,,,,,0.4754015410586623
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2610869347351854,-0.5856180518601191,,,,,,0.1190453682327437
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4107931486490659,-0.5054849020261694,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.06248160701773009,-0.2571087687575915,,,,,,-0.5117903758141358
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.0391103070864407,0.37571718538341337,,,,,,0.3373404879990769
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4191905178369314,-0.4292053521679951,,,,,,0.2903040766353776
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3755362685330579,0.1736720304799696,,,,,,-3.336452947214049
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.7968241804116256,-0.5607101112173192,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.9394686101620535,-0.7411816148560324,,,,,,-1.2165778710937372
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.35072014351866476,-0.2798209662470189,,,,,,0.09123465129923536
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.06423226344732602,-0.2942560689487723,,,,,,-0.07034477276130635
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5370659398078739,-0.4330738212043206,,,,,,-0.15849854772035532
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.47765895398372704,0.42233345889956314,,,,,,0.7309781203949495
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2455639259959843,-0.559931944321665,,,,,,-0.40418481170023446
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6005614276019846,-0.34139751815990155,,,,,,-0.21419103610542217
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6896956353835466,-0.6704367173433861,,,,,,-0.6184333860073083
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3305483665478739,0.25887809342323653,,,,,,0.040287525982287686
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.20533164198439824,-0.18551921795533066,,,,,,0.786676057261672
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.014357104613353155,-0.32387498409037885,,,,,,-1.1127741693384734
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4328093999573871,-0.5003556541688025,,,,,,-7.385095109861982
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.12856189279876973,0.0896589794969399,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4200754926704383,-0.42072864528456144,,,,,,0.40694391058854495
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.516102576470846,0.5050418980005124,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.04269863311629951,-0.1410538263254888,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3863753077147545,-0.41547485654529814,,,,,,-0.17579154913684425
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3412416302022682,0.19547777996635246,,,,,,-0.004243206909000707
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.19936698935392183,0.03020064351298568,,,,,,-0.2429966963738568
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.04880612659048977,-0.2057040002798829,,,,,,0.052531417696827565
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.03218894569035491,-0.24407177567562122,,,,,,-0.008833770687468823
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4646014891133774,0.4201024468769554,,,,,,0.38109141541203506
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.17520607599974491,-0.48981633747773945,,,,,,-0.9211164611283535
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.16226230763617455,-0.5602791593589728,,,,,,-7.585848186361816
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.1205879510339223,-1.5992152718161563,,,,,,-2.6003503819741054
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.0880208404771485,-1.0926992258680674,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.13232666182935748,-0.10262741465692035,,,,,,-0.9758722146418184
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.08172146156968174,-0.129130957733597,,,,,,0.2530631854285845
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.06846669322067878,-0.09018078791109807,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.10164895167692,-1.08570167830816,,,,,,-1.1783883348049855
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5715957895438484,0.4703432176318911,,,,,,0.5915414209637538
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.01116004435822604,0.1306259246818664,,,,,,-0.11073448619582016
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.23889120336849767,-0.6025063450487463,,,,,,-2.7580861022782663
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.10746815654201947,0.03856992423571182,,,,,,0.3467709253904512
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.24914502513722397,0.23745111025420923,,,,,,0.26018484446219103
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.22127515390193142,0.19389931859712878,,,,,,-3.6606754937597006
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.0734216639484586,-0.7601063701688322,,,,,,-0.23586043962383862
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.24517478189803432,-0.6687153426125718,,,,,,-1.1405677612668912
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.08971915616052395,0.17377246717140804,,,,,,0.36523047231343186
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.39392257914757045,-0.9039968329466754,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.2940472642901062,-1.7558414905736304,,,,,,-8.878443038375451
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.422146085240906,-0.3887428171703369,,,,,,-0.40092995800158837
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.10694953267705576,-0.4572238704930325,,,,,,0.14330063128857673
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.12487686098384032,0.1932173138031833,,,,,,-0.39635304766115076
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.16714565322724995,-0.08072708074146351,,,,,,-0.14852901330467017
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.05689762714854418,-0.19777372756007972,,,,,,0.3898933303934079
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6834855964277651,-0.7544613297795291,,,,,,0.07516266478467637
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5368927546680797,0.48760900648620414,,,,,,0.5441175869877919
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4420028619114203,-0.6210837104376958,,,,,,-3.8089748354539035
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4452817850564136,-0.695683383125041,,,,,,0.6776312206688901
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4391925046783798,0.3128970999882936,,,,,,0.38855961422364627
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.17919784201687894,0.23538375749167284,,,,,,0.21288247055660703
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.32129334330645154,-0.8478152591440644,,,,,,-6.665357637505624
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.49790004110677644,-0.9377460192647058,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5010143147365886,-0.7059721310213178,,,,,,-0.5822805891129024
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3302512885490022,-0.15981483953176923,,,,,,0.6619787452413545
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.15207594753998643,0.2795923975565836,,,,,,0.013135857250241245
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.45012181992426425,-0.28023187163591134,,,,,,0.15905535408420546
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.2385033013243847,-1.411037480535843,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5564955278776642,-0.890864507470206,,,,,,-0.8978035748357684
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.45905887723777306,-0.4326955476391061,,,,,,-0.12794380460281185
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.12156289355042538,0.2055430020589496,,,,,,0.616517275468452
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.1038519895808108,-1.308113224843738,,,,,,-4.877114695631054
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4392252979296334,-0.4542373553332546,,,,,,0.1659483749048345
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5684535712341494,0.49895068974580065,,,,,,0.19602773276054375
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.24020502377079245,0.2307665400714597,,,,,,0.4030269406537028
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4763305322738741,-0.5070793986623012,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.34100937499136774,-0.8161541436998748,,,,,,-0.6129117646893911
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5264709873329962,0.4403212016105011,,,,,,0.0703674463504893
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.1397205774071908,-0.018519089177249537,,,,,,0.4380225469648109
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3115914089725965,-0.46426456157184504,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3108030517411182,0.31836568022468764,,,,,,0.47534604213835363
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.25879739343670827,0.026551805444844145,,,,,,-1.0782485064389509
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.15130137661435517,-0.05633507825017314,,,,,,-2.5129801141523336
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2625173341405995,0.023856438308811567,,,,,,0.15937749862757722
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3850827463771165,0.43422696257495186,,,,,,0.06346785288297507
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2316462328068858,-0.28404845577163584,,,,,,-0.17134541101569245
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.43894411600994165,-0.7774713182129076,,,,,,-4.006744681502226
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3014522969703073,-0.4322054926100509,,,,,,0.334864475092842
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.19920461404496503,0.25834078121999443,,,,,,-0.982199356218306
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.01697709473174913,-0.20859001951429024,,,,,,-0.7544497935759615
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3712627586078102,-0.5593498521085453,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2875338305972519,0.015870271565647687,,,,,,0.27161355502763873
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.05800670325079316,0.3117887104140345,,,,,,0.42773986305004136
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5730130278018566,-0.5638103890613526,,,,,,-1.202003379018043
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.39043162162777745,0.3542289237303004,,,,,,0.6619323501843071
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.1323993848499696,-0.14017980195070256,,,,,,-7.942374580041006
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.1317672071709931,0.31081812405270837,,,,,,0.39809539964511353
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.167536406285566,0.07740152453919347,,,,,,0.1443506440014657
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6232285720656818,-1.293309379372462,,,,,,-inf
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.12211080269858354,-0.08984303277031391,,,,,,-2.270398327289538
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.21527666413082414,-0.20608677652399576,,,,,,
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.04423427518347711,0.05261370300430579,,,,,,0.40874267620563115
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.02284634092885207,-0.3226845684424643,,,,,,-1.4943204809425605
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.16110506716776518,-0.06246814509931364,,,,,,-0.7411010512603009
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2325531752049288,-0.2995530218227074,,,,,,-3.8976314766688045
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.20813628580904409,-0.06096789090422061,,,,,,-0.45200555348040905
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.452438308079246,0.3080167417821036,,,,,,-0.06079807356127365
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3412638364965562,-0.48576227476606426,,,,,,-0.14594077916998505
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.13262082893242355,0.2501095681878941,,,,,,0.6044118074230134
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.06551642862110907,-0.09141958038527717,,,,,,-0.9648383477985562
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.061139906087809504,-0.31998814996434266,,,,,,-1.4468473252818033
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.31455914884385316,0.34320666266131655,,,,,,-0.38071025134965186
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4640724448899749,0.4096365513885928,,,,,,0.5779750263806682
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2941774780146139,-0.4787889609050452,,,,,,-1.3761237295984268
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5944135808797195,-0.7227248912780524,,,,,,0.3242607485708509
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3994296401162476,-0.9672790234690398,,,,,,-10.510491714006003
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.1810245538483808,-0.2993078576592234,,,,,,-0.3468004718551816
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.03362570224848871,-0.13189723930708852,,,,,,-0.07691803114966467
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.19250663090370373,0.10283432116213731,,,,,,-2.598393299513112
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.63961926088381,-0.9547000129731744,,,,,,-0.40936789896787074
0.05,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.21668109435289218,-0.036005428985881216,,,,,,0.6334302579115181
