CI,dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9495627433699997,1.0744075612588955,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.134186767959378,3.479473039399678,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9035681879823472,1.8622642991686686,,,,,,7.45087489817763
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6998307357904818,1.7921529009819719,,,,,,9.482580859105513
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.7690607724069016,4.44445113837543,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.816890740631599,0.9277925207836379,,,,,,1.1270873762252644
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6536487009415529,0.6974558854605841,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.0427193405120887,2.4347857084580307,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.609418740485443,2.750510845108527,,,,,,3.675423931570025
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.5297894678668396,4.191315137634749,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8839977183401104,0.9675267300091213,,,,,,1.1095669780539275
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.3437943726520496,2.7066264291788107,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8920075766132698,0.9978388512685348,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.572055818738166,1.69228928132253,,,,,,1.2929125119873883
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.330352761850097,2.4206419831399053,,,,,,4.1664585212517675
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5611720633177315,1.8025884473920293,,,,,,7.905219713848881
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.3238148176340734,2.7701633817744353,,,,,,4.531560413393392
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6660902348565823,0.7552981274321616,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5362070748551386,1.7255346308987698,,,,,,7.62072984595469
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8225423294685101,1.8763577114833034,,,,,,4.470548888906407
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8412850464214221,0.9716280204971395,,,,,,1.6245115809184845
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.327256894438396,1.5323180589721537,,,,,,2.039560526698279
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.071948814100176,1.112448956244453,,,,,,1.492243465882708
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0640156733536477,1.2753990026151225,,,,,,3.064096405319507
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.2789086808380103,2.6371743153547076,,,,,,1.8687508731010642
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.723767330034603,3.2045580644731775,,,,,,3.6254870470001777
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5973741702236527,0.6127285687034615,,,,,,0.7895638269684583
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.370024312954111,1.3130236401613207,,,,,,1.2824181880051555
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7633327127981175,1.5560616110984513,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.0188489104967884,3.5669497773397296,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5014238132419946,1.8027646690314976,,,,,,0.9228356665053566
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2485095049630062,1.4091154945709947,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,4.035302785777701,4.706952830822212,,,,,,7.488108156393704
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4230826736048092,1.5508235047523664,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.8014392782314976,3.2711654395705363,,,,,,4.555384295415045
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4053279973303134,1.6846431851849408,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0059162250556009,1.1107183823361546,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.8915966947588374,2.722066703235657,,,,,,1.976331012669513
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9481682625682202,2.213281717043463,,,,,,1.7939790799392985
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2455812600523657,1.2599833266783125,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6100034901392992,1.765309378606914,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.173986275617481,3.347446163257105,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2191393127034131,1.3140129103454223,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9582330169098534,2.1358085972753464,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9101839023644107,2.090235933080523,,,,,,2.9768832738084794
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9194828053230002,2.1309747898622713,,,,,,0.5613467853495501
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.152899155742936,2.4168944717250667,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9006819361101628,0.9006626522170034,,,,,,1.663381528294348
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.5472271649157863,2.9488379856130598,,,,,,2.9872769114574167
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6439011222000965,0.7707450010084732,,,,,,0.6749837562970791
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.2687920090747045,2.588870778662975,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.764805348334549,3.0044880072450963,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0780222430779816,1.2677900832836713,,,,,,2.1100246871828254
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6578598840403016,0.7829707169553541,,,,,,1.0291000750651258
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.5977775108905004,3.0609392156823296,,,,,,2.6796639591676805
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.772234438938894,1.7783268727433388,,,,,,1.258687206380925
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7874762932509456,2.118709263708723,,,,,,2.4780618161249652
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.568349244299553,3.826513753706192,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8467675146308358,1.6728670555749803,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.397025294024206,1.634205648468639,,,,,,1.4020578491930982
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2645340923147457,1.370480412813703,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4940996177766692,1.7335913890193704,,,,,,0.773382400342388
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0548770234743527,1.1385368628361379,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1941542370904985,2.6306047855933583,,,,,,1.904073278424128
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5415618830903426,1.4821052244958783,,,,,,0.6274929527626403
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6299964208870987,1.6711080180290216,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.213337640861767,2.3438450740594767,,,,,,4.6076720516115035
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4418259020225377,1.46510508855666,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.250287148685742,2.6352089817362465,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.893665225662981,2.2461602378004923,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.254378626309772,1.4452179772466898,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0584363725374746,1.1776652108444843,,,,,,1.8798086993413556
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0540887595645252,1.146880133890316,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.704757670176676,2.6713200482023147,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.854422242905925,3.1197146365329385,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5286366694808566,1.8321961318651796,,,,,,1.374192503827895
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8510639736624894,1.982415343995616,,,,,,3.1874428973233533
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8030482487330108,0.9640464452450417,,,,,,1.3916610400340328
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4377574912425302,1.499621640450589,,,,,,1.385108137019233
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5320993049934937,1.5989525014772632,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.7038965612065016,3.1378673994236133,,,,,,1.2943414338444912
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.2526821211327883,3.620467291003176,,,,,,7.104097617225152
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.035777630297963,2.1709439788544644,,,,,,1.3389503156469391
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2929057517287297,1.550332514068757,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.0566933198075854,2.3153948333259082,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4108702511272666,1.5853212784665303,,,,,,2.8694699180711627
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.7063924692537953,0.666710658473196,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.176631499992618,2.4575368466362693,,,,,,4.611509941115771
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.7891055727992329,0.8195133310977177,,,,,,0.45503619551722363
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.4269584343907704,3.4285951246336985,,,,,,1.8873032448694471
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.925112812165869,3.4059900023129694,,,,,,4.427420793745318
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6350498597835221,1.78012630960767,,,,,,1.3966434733834876
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.747083379681384,3.2000824382136814,,,,,,2.25451409236834
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.3477885347785166,2.4275255667626103,,,,,,1.3659082070449875
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5508961030385118,1.622790183432392,,,,,,1.3043694252735922
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.6774207130723715,2.7172856211959644,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2581465760778876,1.3531012503379682,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9867339139912243,1.0649772521984027,,,,,,2.563462529950128
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.7491576937603048,0.7525136896610665,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4367306764658654,2.548694793490036,,,,,,1.2378522926983937
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5803035965674646,1.3906245842707972,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8342842929416243,2.132965157164305,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.410840318742206,2.786471279938506,,,,,,1.8247467527364671
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3160753794995108,1.557152412431436,,,,,,1.6207904857058753
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.373732186597343,2.4379820660399765,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.7221362953931687,0.798525649934538,,,,,,0.833419768963376
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.3421289536436487,2.5133023645072177,,,,,,1.5295804265259998
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2834572799482131,1.5416234863929137,,,,,,1.157073517557565
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.396335105599162,3.5103884906161547,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8290011992342627,1.922210117221789,,,,,,2.3160789852031862
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.0179814773650175,2.2075836953067274,,,,,,2.5139027187461087
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.7648719647188686,3.1375558659871765,,,,,,2.036965575226943
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8232631280901366,1.9153654882559765,,,,,,2.0813632084830296
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3986413621701965,1.4025144293232696,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1696567378514786,1.2431571378362225,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.186397272122897,2.4685374492771945,,,,,,3.1952715819882607
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8240263802944994,0.8932401829458259,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3944223734566465,1.578734422504133,,,,,,1.55661937136917
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8854144183828845,1.0232191239227035,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1226898717995355,2.334418333342801,,,,,,1.7576601844281339
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5198791043286466,1.7725387434134359,,,,,,1.4378317536757175
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5689374143987713,1.851241927016306,,,,,,1.4270152794457762
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4671183924667888,1.5864627473206132,,,,,,0.4185313338888343
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.163659435695899,2.476024629554643,,,,,,6.046598222368919
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.3492838111421173,2.355156852920194,,,,,,4.424153549802421
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7523767566818207,2.097214349360185,,,,,,2.3613588838210453
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3741390246338334,1.5135898015002518,,,,,,13.161761268298013
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.655242289602461,1.4407890253042281,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4030564308076783,1.4789775053820946,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.7923249898747975,2.9395061745839377,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0359720406034145,1.2038716525647148,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8101682548246236,0.9406531971273417,,,,,,0.7137211701398652
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.4352269005166955,2.8660015625119213,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.292307473439569,1.2408030560248675,,,,,,0.4532907234844644
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4254923467434137,1.531018716896004,,,,,,1.3883281432876537
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9369004000723595,0.9510853747044314,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7113132188457059,1.929304283195831,,,,,,1.314481205919677
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3833866720786558,1.4868808836134175,,,,,,3.7007340988917745
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.7354111950263924,3.4395845174752555,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1650050619365342,1.204755542899949,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9675194591054572,1.0900369148129099,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6725081031542532,1.9469773886164767,,,,,,1.652287650217736
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7859392035465325,2.0063798927797087,,,,,,2.227582182261693
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.9602814886209927,2.940029376433201,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9120816201574187,0.9140765164865672,,,,,,0.8526616353022655
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9507837702240058,1.0985248759830077,,,,,,0.9215597592960822
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.355660203047507,2.5996852057568565,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7023668778695629,1.6397113725251824,,,,,,1.243681885109561
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.282807766913192,2.604372765174736,,,,,,4.0713228173084675
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.098085486437816,2.008157476504973,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6565581770732415,0.7794387690504702,,,,,,0.9603615847167243
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1298638553753437,1.1413020957837838,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9924242423183789,1.0225038978708993,,,,,,1.5809807877623179
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.161681233519054,2.2990168353080627,,,,,,7.818408944670986
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7332546970837153,1.8273902900045433,,,,,,1.6076969313205305
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0922642424392581,1.0102156192923366,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8472557352256072,2.008736496268604,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3584838990231316,1.5005915807923595,,,,,,1.8758531563698582
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1156621951469265,1.2197919030958218,,,,,,0.7837597868037134
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8286885188007789,2.0522257354612683,,,,,,1.6170138665612894
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3449971396765203,1.1929061871558289,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.5753590759660803,2.8153093053165055,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4412522824898846,1.6960524826946781,,,,,,1.1345162385676968
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1154156095891374,2.3821438445083256,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.6023461969925203,2.936404124553005,,,,,,4.455767316854829
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1682676733292046,2.578811628409495,,,,,,1.0160088058241041
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3751971570172634,1.3571777912534437,,,,,,2.5602309148319393
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.539423088751468,2.738038465307448,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2418180086913473,1.4916213808024743,,,,,,1.0078933638495133
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5224704821060865,0.575218740216765,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5269135841402235,1.683581247569128,,,,,,3.9598172285326725
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.1623664459211778,3.501681712284997,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3110923818305389,1.3647782801288182,,,,,,4.53583311008814
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.2601154913600023,3.6983911479308516,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1901081372057765,2.6071502980245036,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8645622312980228,2.0339520045508954,,,,,,6.032768478277626
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6258523165702832,0.7470522578274785,,,,,,0.4887429188926685
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.46489181088808507,0.4965109731667049,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.520296409707691,1.761542624478264,,,,,,1.9376457986598
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.1515454634550286,2.2228061828676138,,,,,,3.19429943091505
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.7924760793431948,0.8586726651951254,,,,,,1.6785305497631855
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.4298827662109264,1.6362971993554667,,,,,,1.49702675193387
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8981156292842412,2.2240409524008977,,,,,,3.5778979213062647
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3634170105711347,1.498066518424958,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5035632576447644,1.7141738328574023,,,,,,2.891563375897069
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.993324496353529,1.0820483489479553,,,,,,1.4508041009678965
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6767381081416612,1.7115200187470099,,,,,,0.7504142104180067
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2342231366887506,1.3423351347987322,,,,,,1.5506061700128582
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5475267980512637,0.575909849712221,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.0725808598608975,2.055581509987277,,,,,,18.605245731001187
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3049981760589024,1.4507791235810865,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0569444020426744,1.1742061823375556,,,,,,0.9017765686110388
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.8881552391640875,3.3652356438140325,,,,,,2.450320175139844
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.268006893536479,1.4918939441837982,,,,,,0.759505095378572
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.0457631073332443,1.2063901672001756,,,,,,1.130448720308936
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5408384455704467,1.6505490225542447,,,,,,1.3288325228581728
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.453212171126281,1.6618992224285565,,,,,,2.2974017475954946
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.858763656057249,3.425021951923963,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.450078985289804,2.5903062567547956,,,,,,13.781001541840268
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.011845369816255,1.1787250140845966,,,,,,2.398253025860164
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1216437332146767,1.1599776542333764,,,,,,1.916175255836202
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.8799688817536002,0.9987605309816399,,,,,,1.2071056884731217
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.7558761221839767,0.8584858602906827,,,,,,0.6453707566332313
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7418913493305808,1.6880802986610246,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3261528194184955,1.5670752252680429,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2577451976755885,1.368545698019136,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.660942221570048,2.8578845014857364,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9981359112031947,2.2391038903622094,,,,,,1.310150073304218
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7866617731409202,2.130919165930234,,,,,,2.2676043424837795
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1332640762784891,1.35506504304364,,,,,,1.919641050185771
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.8950874455576066,2.2573323754728283,,,,,,1.1200525193958835
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.3776931673016932,1.5832920761470657,,,,,,1.5381023560265714
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9504708002633276,1.134672261474703,,,,,,0.8074931952453495
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.9009094743943595,2.0784873214891415,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,3.601229815923423,3.873689240502035,,,,,,6.691846161334276
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.382858139266046,2.2456716758214785,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.1486614942992894,1.2847045107322566,,,,,,
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.926737492792809,2.0584904131159396,,,,,,1.6734846195685606
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,2.8773518814410175,3.2674246596334893,,,,,,4.354313387559662
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.6853526394435758,1.9594497724016258,,,,,,3.3232054075964466
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.5371364924654087,1.4654999529723034,,,,,,1.0105732078446166
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.7648250781219268,2.0001701845625153,,,,,,1.9496480844611432
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.2820447463347744,1.4538679219903528,,,,,,2.492362231366535
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.9728919375134517,1.0161332932449492,,,,,,inf
0.9,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,1.806075987608816,1.620046262491406,,,,,,inf
